	pos	variable	label	col_type	class	type	unique_values	n_na	range
57	58	RAS3_q17_2	Has [CHILD] been prescribed an EpiPen	dbl	numeric	double	3	2517	c(0, 1)
58	59	RAS3_q17_2a1a	Food allergy - Peanut	dbl	numeric	double	3	5315	c(0, 1)
59	60	RAS3_q17_2a1b	Food allergy - Tree nuts	dbl	numeric	double	3	5315	c(0, 1)
60	61	RAS3_q17_2a1c	Food allergy - Milk	dbl	numeric	double	3	5315	c(0, 1)
61	62	RAS3_q17_2a1d	Food allergy - Egg	dbl	numeric	double	3	5315	c(0, 1)
62	63	RAS3_q17_2a1e	Food allergy - Shellfish/shrimp	dbl	numeric	double	3	5315	c(0, 1)
63	64	RAS3_q17_2a1f	Food allergy - Other	dbl	numeric	double	3	5315	c(0, 1)
64	65	RAS3_q17_2a2	Insect Allergy	dbl	numeric	double	3	5315	c(0, 1)
65	66	RAS3_q17_2a3	Medication Allergy	dbl	numeric	double	3	5315	c(0, 1)
66	67	RAS3_q17_2a4	Other allergy	dbl	numeric	double	3	5315	c(0, 1)
67	68	RAS3_q17_2b	Has [CHILD] used the EpiPen since the last time we talked	dbl	numeric	double	3	5314	c(0, 1)
68	69	RAS3_q18	Child Has Had To Stay Overnight in Hospital	dbl	numeric	double	3	224	c(0, 1)
69	70	RAS3_q18a	Number of Admissions Into Hospital	dbl	numeric	double	3	5586	c(1, 2)
70	71	RAS3_q18c1	Most Recent Admission - Month Estimated	dbl	numeric	double	2	5586	c(0, 0)
71	72	RAS3_q18d1	Most Recent Admission - Day Estimated	dbl	numeric	double	3	5586	c(0, 1)
72	73	RAS3_q18e1	Most Recent Admission - Number of Days in Hospital	dbl	numeric	double	10	5586	c(1, 42)
73	74	RAS3_q18f1	Most Recent Admission - Main Reason for Hospitalization	dbl	numeric	double	5	5586	c(5, 17)
74	75	RAS3_q18g1	Most Recent Admission - Second Reason for Hospitalization	dbl	numeric	double	7	5611	c(0, 13)
75	76	RAS3_q18h_1_1	Most Recent Admission - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5586	c(0, 1)
76	77	RAS3_q18i1	Most Recent Admission - Child Was in ICU	dbl	numeric	double	3	5586	c(0, 1)
77	78	RAS3_q18i1a	Most Recent Admission - Number of Days in ICU	dbl	numeric	double	5	5615	c(1, 14)
78	79	RAS3_q18l1	Most Recent Admission - Related to Study	dbl	numeric	double	2	5586	c(0, 0)
79	80	RAS3_q18c2	Admission #2 - Month Estimated	dbl	numeric	double	2	5617	c(0, 0)
80	81	RAS3_q18d2	Admission #2 - Day Estimated	dbl	numeric	double	2	5617	c(0, 0)
81	82	RAS3_q18e2	Admission #2 - Number of Days in Hospital	dbl	numeric	double	3	5617	c(2, 22)
82	83	RAS3_q18f2	Admission #2 - Main Reason for Hospitalization	dbl	numeric	double	3	5617	c(8, 13)
83	84	RAS3_q18g2	Admission #2 - Second Reason for Hospitalization	dbl	numeric	double	1	5620	
84	85	RAS3_q18h_1_2	Admission #2 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5617	c(0, 1)
85	86	RAS3_q18i2	Admission #2 - Child Was in ICU	dbl	numeric	double	2	5617	c(0, 0)
86	87	RAS3_q18i1b	Admission #2 - Number of Days in ICU	dbl	numeric	double	1	5620	
87	88	RAS3_q18l2	Admission #2 - Related to Study	dbl	numeric	double	2	5617	c(0, 0)
88	89	RAS3_q18c3	Admission #3 - Month Estimated	dbl	numeric	double	1	5620	
89	90	RAS3_q18d3	Admission #3 - Day Estimated	dbl	numeric	double	1	5620	
90	91	RAS3_q18e3	Admission #3 - Number of Days in Hospital	dbl	numeric	double	1	5620	
91	92	RAS3_q18f3	Admission #3 - Main Reason for Hospitalization	dbl	numeric	double	1	5620	
92	93	RAS3_q18g3	Admission #3 - Second Reason for Hospitalization	dbl	numeric	double	1	5620	
93	94	RAS3_q18h_1_3	Admission #3 - Nebulizer/Inhaler Treatment	dbl	numeric	double	1	5620	
94	95	RAS3_q18i3	Admission #3 - Child Was in ICU	dbl	numeric	double	1	5620	
95	96	RAS3_q18i1c	Admission #3 - Number of Days in ICU	dbl	numeric	double	1	5620	
96	97	RAS3_q18l3	Admission #3 - Related to Study	dbl	numeric	double	1	5620	
97	98	RAS3_q18c4	Admission #4 - Month Estimated	dbl	numeric	double	1	5620	
98	99	RAS3_q18d4	Admission #4 - Day Estimated	dbl	numeric	double	1	5620	
99	100	RAS3_q18e4	Admission #4 - Number of Days in Hospital	dbl	numeric	double	1	5620	
100	101	RAS3_q18f4	Admission #4 - Main Reason for Hospitalization	dbl	numeric	double	1	5620	
101	102	RAS3_q18g4	Admission #4 - Second Reason for Hospitalization	dbl	numeric	double	1	5620	
102	103	RAS3_q18h_1_4	Admission #4 - Nebulizer/Inhaler Treatment	dbl	numeric	double	1	5620	
103	104	RAS3_q18i4	Admission #4 - Child Was in ICU	dbl	numeric	double	1	5620	
104	105	RAS3_q18i1d	Admission #4 - Number of Days in ICU	dbl	numeric	double	1	5620	
105	106	RAS3_q18l4	Admission #4 - Related to Study	dbl	numeric	double	1	5620	
106	107	RAS3_q19	Child Has Been Seen By Doctor For Any Reason	dbl	numeric	double	3	224	c(0, 1)
107	108	RAS3_q19a	Number of Times Child Has Been Seen By Doctor	dbl	numeric	double	9	3878	c(1, 8)
108	109	RAS3_q19c1	Most Recent Visit - Month Estimated	dbl	numeric	double	3	3878	c(0, 1)
109	110	RAS3_q19d1	Most Recent Visit - Day Estimated	dbl	numeric	double	3	3878	c(0, 1)
110	111	RAS3_q19e1	Most Recent Visit - Scheduled/Unscheduled	dbl	numeric	double	5	3878	c(1, 4)
111	112	RAS3_q19f1	Most Recent Visit - Well Child/Sick	dbl	numeric	double	4	3878	c(1, 3)
112	113	RAS3_q19g1	Most Recent Visit - First Diagnosis	dbl	numeric	double	19	3878	c(0, 20)
113	114	RAS3_q19h1	Most Recent Visit - Second Diagnosis	dbl	numeric	double	18	5314	c(0, 20)
114	115	RAS3_q19i_1_1	Most Recent Visit - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	4655	c(0, 1)
115	116	RAS3_q19c2	Visit #2 - Month Estimated	dbl	numeric	double	3	5229	c(0, 1)
116	117	RAS3_q19d2	Visit #2- Day Estimated	dbl	numeric	double	3	5229	c(0, 1)
117	118	RAS3_q19e2	Visit #2 - Scheduled/Unscheduled	dbl	numeric	double	5	5229	c(1, 4)
118	119	RAS3_q19f2	Visit #2- Well Child/Sick	dbl	numeric	double	4	5229	c(1, 3)
119	120	RAS3_q19g2	Visit #2 - First Diagnosis	dbl	numeric	double	17	5229	c(0, 20)
120	121	RAS3_q19h2	Visit #2 - Second Diagnosis	dbl	numeric	double	14	5521	c(0, 19)
121	122	RAS3_q19i_1_2	Visit #2 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5319	c(0, 1)
122	123	RAS3_q19c3	Visit #3 - Month Estimated	dbl	numeric	double	3	5487	c(0, 1)
123	124	RAS3_q19d3	Visit #3- Day Estimated	dbl	numeric	double	3	5487	c(0, 1)
124	125	RAS3_q19e3	Visit #3 - Scheduled/Unscheduled	dbl	numeric	double	5	5487	c(1, 4)
125	126	RAS3_q19f3	Visit #3 - Well Child/Sick	dbl	numeric	double	4	5487	c(1, 3)
126	127	RAS3_q19g3	Visit #3 - First Diagnosis	dbl	numeric	double	15	5487	c(0, 20)
127	128	RAS3_q19h3	Visit #3 - Second Diagnosis	dbl	numeric	double	8	5587	c(0, 18)
128	129	RAS3_q19i_1_3	Visit #3 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5510	c(0, 1)
129	130	RAS3_q19c4	Visit #4 - Month Estimated	dbl	numeric	double	2	5569	c(0, 0)
130	131	RAS3_q19d4	Visit #4 - Day Estimated	dbl	numeric	double	3	5569	c(0, 1)
131	132	RAS3_q19e4	Visit #4 - Scheduled/Unscheduled	dbl	numeric	double	5	5569	c(1, 4)
132	133	RAS3_q19f4	Visit #4 - Well Child/Sick	dbl	numeric	double	4	5569	c(1, 3)
133	134	RAS3_q19g4	Visit #4 - First Diagnosis	dbl	numeric	double	12	5569	c(0, 20)
134	135	RAS3_q19h4	Visit #4 - Second Diagnosis	dbl	numeric	double	8	5606	c(0, 18)
135	136	RAS3_q19i_1_4	Visit #4 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5576	c(0, 1)
136	137	RAS3_q19c5	Visit #5 - Month Estimated	dbl	numeric	double	3	5590	c(0, 1)
137	138	RAS3_q19d5	Visit #5 - Day Estimated	dbl	numeric	double	3	5590	c(0, 1)
138	139	RAS3_q19e5	Visit #5 - Scheduled/Unscheduled	dbl	numeric	double	5	5590	c(1, 4)
139	140	RAS3_q19f5	Visit #5 - Well Child/Sick	dbl	numeric	double	4	5590	c(1, 3)
140	141	RAS3_q19g5	Visit #5 - First Diagnosis	dbl	numeric	double	11	5590	c(0, 20)
141	142	RAS3_q19h5	Visit #5 - Second Diagnosis	dbl	numeric	double	8	5606	c(0, 20)
142	143	RAS3_q19i_1_5	Visit #5 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5592	c(0, 1)
143	144	RAS3_q19d6	Visit #6 - Day Estimated	dbl	numeric	double	3	5607	c(0, 1)
144	145	RAS3_q19e6	Visit #6 - Scheduled/Unscheduled	dbl	numeric	double	5	5607	c(1, 4)
145	146	RAS3_q19f6	Visit #6 - Well Child/Sick	dbl	numeric	double	4	5607	c(1, 3)
146	147	RAS3_q19g6	Visit #6 - First Diagnosis	dbl	numeric	double	6	5607	c(0, 20)
147	148	RAS3_q19h6	Visit #6 - Second Diagnosis	dbl	numeric	double	4	5615	c(0, 17)
148	149	RAS3_q19i_1_6	Visit #6 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5609	c(0, 1)
149	150	RAS3_q19c7	Visit #7 - Month Estimated	dbl	numeric	double	2	5613	c(0, 0)
150	151	RAS3_q19d7	Visit #7 - Day Estimated	dbl	numeric	double	3	5613	c(0, 1)
151	152	RAS3_q19e7	Visit #7 - Scheduled/Unscheduled	dbl	numeric	double	4	5613	c(1, 3)
152	153	RAS3_q19f7	Visit #7 - Well Child/Sick	dbl	numeric	double	3	5613	c(1, 2)
153	154	RAS3_q19g7	Visit #7 - First Diagnosis	dbl	numeric	double	4	5613	c(0, 17)
154	155	RAS3_q19h7	Visit #7 - Second Diagnosis	dbl	numeric	double	3	5616	c(0, 8)
155	156	RAS3_q19h1g	Visit #7 - Specify Other Second Diagnosis	chr	character	character	2	0	"c("".a"", "".x"")"
156	157	RAS3_q19i_1_7	Visit #7 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5614	c(0, 1)
157	158	RAS3_q19c8	Visit #8 - Month Estimated	dbl	numeric	double	2	5618	c(0, 0)
158	159	RAS3_q19d8	Visit #8 - Day Estimated	dbl	numeric	double	3	5618	c(0, 1)
159	160	RAS3_q19e8	Visit #8 - Scheduled/Unscheduled	dbl	numeric	double	3	5618	c(3, 4)
160	161	RAS3_q19f8	Visit #8 - Well Child/Sick	dbl	numeric	double	2	5618	c(1, 1)
161	162	RAS3_q19g8	Visit #8 - First Diagnosis	dbl	numeric	double	3	5618	c(9, 17)
162	163	RAS3_q19h8	Visit #8 - Second Diagnosis	dbl	numeric	double	2	5618	c(0, 0)
163	164	RAS3_q19i_1_8	Visit #8 - Nebulizer/Inhaler Treatment	dbl	numeric	double	3	5618	c(0, 1)
164	165	aCompletionDY	Completion Day	dbl	numeric	double	981	224	c(2620, 3830)
165	166	RAS3_q18b1DY	Most Recent Admission - Day	dbl	numeric	double	34	5586	c(2573, 3635)
166	167	RAS3_q18b2DY	Admission #2 - Day	dbl	numeric	double	4	5617	c(2956, 3634)
167	168	RAS3_q18b3DY	Admission #3 - Day	dbl	numeric	double	1	5620	
168	169	RAS3_q18b4DY	Admission #4 - Day	dbl	numeric	double	1	5620	
169	170	RAS3_q19b1DY	Most Recent Visit - Day	dbl	numeric	double	900	3878	c(2122, 3775)
170	171	RAS3_q19b2DY	Visit #2 - Day	dbl	numeric	double	328	5229	c(2545, 3750)
171	172	RAS3_q19b3DY	Visit #3 - Day	dbl	numeric	double	129	5487	c(2532, 3725)
172	173	RAS3_q19b4DY	Visit #4 - Day	dbl	numeric	double	51	5569	c(2564, 3716)
173	174	RAS3_q19b5DY	Visit #5 - Day	dbl	numeric	double	31	5590	c(2572, 3706)
174	175	RAS3_q19b6DY	Visit #6 - Day	dbl	numeric	double	14	5607	c(2567, 3576)
175	176	RAS3_q19c6DY	Visit #6 - Month Estimated	dbl	numeric	double	11	5607	c(-17115, -16509)
176	177	RAS3_q19b7DY	Visit #7 - Day	dbl	numeric	double	8	5613	c(2646, 3502)
177	178	RAS3_q19b8DY	Visit #8 - Day	dbl	numeric	double	3	5618	c(2747, 3464)
