	pos	variable	label	col_type	class	type	unique_values	n_na	range
27	28	DF_q6a	Type of Health Insurance Plan	dbl	numeric	double	4	426	c(1, 3)
28	29	DF_q7	Number of Adults with Regular Paying Job Currently	dbl	numeric	double	7	241	c(0, 5)
29	30	DF_q8	Total Household Income for the Last Month	dbl	numeric	double	12	425	c(1, 11)
30	31	DF_q9	Participant Participates in WIC Program	dbl	numeric	double	3	238	c(0, 1)
31	32	DF_q10b1	Participant - Race/Nationality/Ethnic Background - Puerto Rican	dbl	numeric	double	3	1633	c(0, 1)
32	33	DF_q10b2	Participant - Race/Nationality/Ethnic Background - Dominican	dbl	numeric	double	3	1634	c(0, 1)
33	34	DF_q10b3	Participant - Race/Nationality/Ethnic Background - Mexican/Mexican American	dbl	numeric	double	3	1633	c(0, 1)
34	35	DF_q10b4	Participant - Race/Nationality/Ethnic Background - Central American	dbl	numeric	double	3	1633	c(0, 1)
35	36	DF_q10b5	Participant - Race/Nationality/Ethnic Background - Other Hispanic	dbl	numeric	double	3	1633	c(0, 1)
36	37	DF_q10b6	Participant - Race/Nationality/Ethnic Background - African American/Black American	dbl	numeric	double	3	1633	c(0, 1)
37	38	DF_q10b7	Participant - Race/Nationality/Ethnic Background - Other Black	dbl	numeric	double	3	1633	c(0, 1)
38	39	DF_q10b8	Participant - Race/Nationality/Ethnic Background - White	dbl	numeric	double	3	1633	c(0, 1)
39	40	DF_q10b9	Participant - Race/Nationality/Ethnic Background - Asian	dbl	numeric	double	3	1633	c(0, 1)
40	41	DF_q10b10	Participant - Race/Nationality/Ethnic Background - Native American	dbl	numeric	double	3	1633	c(0, 1)
41	42	DF_q10b11	Participant - Race/Nationality/Ethnic Background - Other	dbl	numeric	double	3	1633	c(0, 1)
42	43	DF_q11b1	Babies Father - Race/Nationality/Ethnic Background - Puerto Rican	dbl	numeric	double	3	1634	c(0, 1)
43	44	DF_q11b2	Babies Father - Race/Nationality/Ethnic Background - Dominican	dbl	numeric	double	3	1634	c(0, 1)
44	45	DF_q11b3	Babies Father - Race/Nationality/Ethnic Background - Mexican/Mexican American	dbl	numeric	double	3	1634	c(0, 1)
45	46	DF_q11b4	Babies Father - Race/Nationality/Ethnic Background - Central American	dbl	numeric	double	3	1634	c(0, 1)
46	47	DF_q11b5	Babies Father - Race/Nationality/Ethnic Background - Other Hispanic	dbl	numeric	double	3	1634	c(0, 1)
47	48	DF_q11b6	Babies Father  - Race/Nationality/Ethnic Background - African American/Black American	dbl	numeric	double	3	1635	c(0, 1)
48	49	DF_q11b7	Babies Father - Race/Nationality/Ethnic Background - Other Black	dbl	numeric	double	3	1634	c(0, 1)
49	50	DF_q11b8	Babies Father - Race/Nationality/Ethnic Background - White	dbl	numeric	double	3	1634	c(0, 1)
50	51	DF_q11b9	Babies Father - Race/Nationality/Ethnic Background - Asian	dbl	numeric	double	3	1634	c(0, 1)
51	52	DF_q11b10	Babies Father - Race/Nationality/Ethnic Background - Native American	dbl	numeric	double	3	1634	c(0, 1)
52	53	DF_q11b11	Babies Father - Race/Nationality/Ethnic Background - Other	dbl	numeric	double	3	1634	c(0, 1)
53	54	aCompletionDY	Completion Day	dbl	numeric	double	546	456	c(-204, 1293)
