	pos	variable	label	col_type	class	type	unique_values	n_na	range
57	58	RIS2_q7_2	Sore Throat, Last 3 Days	dbl	numeric	double	3	55	c(0, 1)
58	59	aScore7_2	Sore Throat - Score	dbl	numeric	double	3	55	c(0, 1)
59	60	aSympt7_2	Sore Throat, Present Today	dbl	numeric	double	3	205	c(0, 1)
60	61	aCode7_2	Sore Throat - Code	dbl	numeric	double	2	215	c(4, 4)
61	62	aSympt8_2	Needs Doctor Today	dbl	numeric	double	3	58	c(0, 1)
62	63	aCode8_2	Needs Doctor Today - Code	dbl	numeric	double	2	210	c(3, 3)
63	64	RIS2_q9_2	Total Score	dbl	numeric	double	21	53	c(0, 20)
64	65	RIS2_q10b_2	Nasal Lavage Scheduled - Time	time	"c(""hms"", ""difftime"")"	double	24	150	c(28800, 63000)
65	66	RIS2_q11	Recommendation for Medical Evaluation	dbl	numeric	double	5	53	c(1, 4)
66	67	RIS2_q12_2	Child Advised To Be Seen According to Recommendation	dbl	numeric	double	3	145	c(0, 1)
67	68	RIS2_q12a_2	Why Initial Recommendation Not Advised	dbl	numeric	double	3	217	c(1, 2)
68	69	RIS2_q12b_2	Actual Recommendation Followed	dbl	numeric	double	2	226	c(3, 3)
69	70	aCompletionDY	Completion Day	dbl	numeric	double	131	53	c(1462, 1831)
70	71	RIS2_q5_1DY	Day of Illness Onset	dbl	numeric	double	85	57	c(1412, 1815)
71	72	RIS2_q10a_2DY	Nasal Lavage Scheduled - Day	dbl	numeric	double	63	150	c(1463, 1820)
