	pos	variable	label	col_type	class	type	unique_values	n_na	range
50	51	PE_q14a3	Childs Exam - Skin - Other Present	dbl	numeric	double	3	318	c(0, 1)
51	52	PE_q14b1	Childs Exam - Eyes - Allergic Conjunctivitis Present	dbl	numeric	double	3	319	c(0, 1)
52	53	PE_q14b2	Childs Exam - Eyes - Dennie's Line Present	dbl	numeric	double	3	319	c(0, 1)
53	54	PE_q14c1	Childs Exam - Nose - Rhinorrhea  Present	dbl	numeric	double	3	322	c(0, 1)
54	55	PE_q14c2	Childs Exam - Nose - Mucosal  Present	dbl	numeric	double	3	329	c(0, 1)
55	56	PE_q14d1	Childs Exam - Throat - Tonsil Hypertrophy  Present	dbl	numeric	double	3	325	c(0, 1)
56	57	PE_q14e	Childs Exam - Other Site	dbl	numeric	double	3	319	c(0, 1)
57	58	PE_q15	Physical Exam Not Completed	dbl	numeric	double	3	313	c(0, 1)
58	59	aCompletionDY	Completion Day	dbl	numeric	double	428	309	c(334, 1293)
59	60	PE_q16dDY	Day Indicating Complete Data	dbl	numeric	double	425	317	c(334, 1293)
