	pos	variable	label	col_type	class	type	unique_values	n_na	range
46	47	IOSS_q14a	IOS Standards - How Were Participants Cheeks Held	dbl	numeric	double	5	516	c(1, 4)
47	48	IOSS_q14a1	IOS Standards - Specify How Participants Cheeks Were Held	chr	character	character	26	0	"c("".a"", ""technician held the cheeks"")"
48	49	IOSS_q15	IOS Standards - Problems With Standard Mouthpiece	dbl	numeric	double	3	503	c(0, 1)
49	50	IOSS_q15a	IOS Standards - Specify Problems With Mouthpiece	chr	character	character	34	0	"c("".a"", ""tongue stuck in adaptor, which was removed and normal mouthpiece used instead."")"
50	51	IOSS_q17	Spirometry was Performed	dbl	numeric	double	3	366	c(0, 1)
51	52	IOSS_q18a	Spirometry - FVC	dbl	numeric	double	198	598	c(0, 5.04)
52	53	IOSS_q18b	Spirometry - FEV1	dbl	numeric	double	167	931	c(0, 5.04)
53	54	IOSS_q18b_1	Spirometry - FEV0.5	dbl	numeric	double	128	835	c(0, 2.01)
54	55	IOSS_q18c	Spirometry - FEV0.75	dbl	numeric	double	157	740	c(0, 5.04)
55	56	IOSS_q18d	Spirometry - FEF25-75	dbl	numeric	double	232	613	c(0, 3.18)
56	57	IOSS_q19	Spirometry - Technique Acceptable	dbl	numeric	double	3	528	c(0, 1)
57	58	IOSS_q19a_1	Did baseline spirometry meet ATS/Preschool guidelines - Specify	dbl	numeric	double	3	2735	c(1, 2)
58	59	IOSS_q19a	Spirometry - Participant's Technique	dbl	numeric	double	3	896	c(1, 2)
59	60	IOSS_q19b1	Spirometry - Inadequate Inspiratory	dbl	numeric	double	3	2442	c(0, 1)
60	61	IOSS_q19b2	Spirometry - Inadequate Expiratory	dbl	numeric	double	3	2442	c(0, 1)
61	62	IOSS_q19b3	Spirometry - Inadequate Duration	dbl	numeric	double	3	2442	c(0, 1)
62	63	IOSS_q19b4	Spirometry - Cough	dbl	numeric	double	3	2442	c(0, 1)
63	64	IOSS_q19b5	Spirometry - Participant Refusal	dbl	numeric	double	3	2442	c(0, 1)
64	65	IOSS_q19b6	Spiromety - Other	dbl	numeric	double	3	2442	c(0, 1)
65	66	aCompletionDY	Completion Day	dbl	numeric	double	813	365	c(1020, 2780)
