	pos	variable	label	col_type	class	type	unique_values	n_na	range
48	49	daycare_gas_stove	Kitchen of Daycare Have Gas Stove, Range, or Oven	dbl	numeric	double	3	6295	c(0, 1)
49	50	daycare_waterprobs	Water, Dampness, Mildew, or Mold During Past 12 Months in Daycare	dbl	numeric	double	3	6152	c(0, 1)
50	51	daycare_mice	Problems in Daycare - Mice	dbl	numeric	double	3	6139	c(0, 1)
51	52	daycare_rats	Problems in Daycare - Rats	dbl	numeric	double	3	6130	c(0, 1)
52	53	daycare_roach	Problems in Daycare - Cockroaches	dbl	numeric	double	3	6125	c(0, 1)
53	54	daycare_dog	Dog Living in Daycare	dbl	numeric	double	3	5290	c(0, 1)
54	55	daycare_cat	Cat Living in Daycare	dbl	numeric	double	3	5289	c(0, 1)
55	56	daycare_carpet	Daycare Sleeping Area - Floor Coverings Present - Wall to Wall Carpeting	dbl	numeric	double	3	6049	c(0, 1)
56	57	daycare_arearug	Daycare Sleeping Area - Floor Coverings Present - Large Area or Scatter Rug	dbl	numeric	double	3	6052	c(0, 1)
57	58	daycare_linol	Daycare Sleeping Area - Floor Coverings Present - Linoleum	dbl	numeric	double	3	6052	c(0, 1)
58	59	daycare_wood	Daycare Sleeping Area - Floor Coverings Present - Wood	dbl	numeric	double	3	6051	c(0, 1)
59	60	daycare_concrete	Daycare Sleeping Area - Floor Coverings Present - Concrete	dbl	numeric	double	3	6052	c(0, 1)
60	61	daycare_otherfloor	Daycare Sleeping Area - Floor Coverings Present - Other	dbl	numeric	double	3	6049	c(0, 1)
61	62	other_10hr	Child Spends 10 or More Hours Per Week in Household/Residence	dbl	numeric	double	3	1579	c(0, 1)
62	63	other_numhrs	Number of Hours Spent at Other Residence	dbl	numeric	double	51	5824	c(2, 336)
63	64	other_numkids	Number of Children Present at Other Residence	dbl	numeric	double	18	5826	c(0, 40)
64	65	other_heatsource	Main Heating Source in Other Residence	dbl	numeric	double	8	6304	c(1, 9)
65	66	other_gas_stove	Kitchen of Other Residence Have Gas Stove, Range, or Oven	dbl	numeric	double	3	6306	c(0, 1)
66	67	other_waterprobs	Water, Dampness, Mildew, or Mold During Past 12 Months in Other Residence	dbl	numeric	double	3	6319	c(0, 1)
67	68	other_mice	Problems in Other Residence - Mice	dbl	numeric	double	3	6311	c(0, 1)
68	69	other_rats	Problems in Other Residence - Rats	dbl	numeric	double	3	6309	c(0, 1)
69	70	other_roach	Problems in Other Residence - Cockroaches	dbl	numeric	double	3	6309	c(0, 1)
70	71	other_dog	Dog Living in Other Residence	dbl	numeric	double	3	5827	c(0, 1)
71	72	other_cat	Cat Living in Other Residence	dbl	numeric	double	3	5827	c(0, 1)
72	73	other_carpet	Other Residence Sleeping Area - Floor Coverings Present - Wall to Wall Carpeting	dbl	numeric	double	3	6295	c(0, 1)
73	74	other_arearug	Other Residence Sleeping Area - Floor Coverings Present - Large Area or Scatter Rug	dbl	numeric	double	3	6295	c(0, 1)
74	75	other_linol	Other Residence Sleeping Area - Floor Coverings Present - Linoleum	dbl	numeric	double	3	6295	c(0, 1)
75	76	other_wood	Other Residence Sleeping Area - Floor Coverings Present - Wood	dbl	numeric	double	3	6295	c(0, 1)
76	77	other_concrete	Other Residence Sleeping Area - Floor Coverings Present - Concrete	dbl	numeric	double	3	6295	c(0, 1)
77	78	other_otherfloor	Other Residence Sleeping Area - Floor Coverings Present - Other	dbl	numeric	double	3	6295	c(0, 1)
78	79	child_ac	Air conditioning in child's bedroom?	dbl	numeric	double	3	1579	c(0, 1)
79	80	radiator	Radiators used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
80	81	airvents	Forced air used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
81	82	baseboards	Electric baseboards used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
82	83	elec_sp	Electric space heater used in home?	dbl	numeric	double	3	1578	c(0, 1)
83	84	kero_sp	Kerosene space heater used in home?	dbl	numeric	double	3	1578	c(0, 1)
84	85	openstov	Open stove used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
85	86	woodstov	Wood stove used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
86	87	fireplace	Fireplace used for heating home?	dbl	numeric	double	3	1578	c(0, 1)
87	88	home_rodents	Problem with mice or rats in home?	dbl	numeric	double	3	1584	c(0, 1)
88	89	home_roachday	Problem with roaches during the day?	dbl	numeric	double	3	1588	c(0, 1)
89	90	home_dog_curr	Dog currently living in home?	dbl	numeric	double	3	1579	c(0, 1)
90	91	home_cat_curr	Cat currently living in home?	dbl	numeric	double	3	1579	c(0, 1)
91	92	home_othpet_curr	Other furry pet currently living in home?	dbl	numeric	double	3	1579	c(0, 1)
92	93	home_pets_curr	Report of any furry pet currently in home?	dbl	numeric	double	3	1579	c(0, 1)
93	94	anyres_roach	Any cockroach exposure in last year	dbl	numeric	double	3	1579	c(0, 1)
94	95	anyres_dog	Any dog exposure in last year	dbl	numeric	double	3	1579	c(0, 1)
95	96	anyres_cat	Any cat exposure in last year	dbl	numeric	double	3	1579	c(0, 1)
96	97	avisit_actual		dbl	numeric	double	12	1578	c(3, 120)
97	98	home_env		dbl	numeric	double	2	0	c(0, 1)
98	99	ACOMPLETIONDATE_DY		dbl	numeric	double	1462	1578	c(22, 3840)
