	pos	variable	label	col_type	class	type	unique_values	n_na	range
23	24	CBMCS_q4	Cells Stimulated with PHA	dbl	numeric	double	3	206	c(0, 1)
24	25	CBMCS_q4_1	Cells Stimulated with PHA - Number of Times	dbl	numeric	double	3	211	c(1, 2)
25	26	CBMCS_q4a	Cells Stimulated with PHA - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
26	27	CBMCS_q4a_1	Cells Stimulated with PHA - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	211	c(2, 4)
27	28	CBMCS_q4b_1	Cells Stimulated with PHA - Number of Aliquots Made From Replicates B	dbl	numeric	double	4	240	c(2, 4)
28	29	CBMCS_q5	Cells Stimulated with Poly I:Poly C (PIC)	dbl	numeric	double	3	206	c(0, 1)
29	30	CBMCS_q5_1	Cells Stimulated with Poly I:Poly C (PIC) - Number of Times	dbl	numeric	double	3	211	c(1, 2)
30	31	CBMCS_q5a	Cells Stimulated with Poly I:Poly C (PIC) - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
31	32	CBMCS_q5a_1	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates A	dbl	numeric	double	4	211	c(2, 4)
32	33	CBMCS_q5b_1	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates B	dbl	numeric	double	4	242	c(2, 4)
33	34	CBMCS_q6	Cells Stimulated With Peptidoglycan (PG)	dbl	numeric	double	3	206	c(0, 1)
34	35	CBMCS_q6_1	Cells Stimulated With Peptidoglycan (PG) - Number of Times	dbl	numeric	double	3	212	c(1, 2)
35	36	CBMCS_q6a	Cells Stimulated With Peptidoglycan (PG) - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
36	37	CBMCS_q6a_1	Cells Stimulated With Peptidoglycan (PG) - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	212	c(2, 4)
37	38	CBMCS_q6b_1	Cells Stimulated With Peptidoglycan (PG) - Number of Aliquots Made From Replicates B	dbl	numeric	double	3	246	c(2, 4)
38	39	CBMCS_q7	Cells Stimulated With CpG	dbl	numeric	double	3	206	c(0, 1)
39	40	CBMCS_q7_1	Cells Stimulated With CpG - Number of Times	dbl	numeric	double	3	217	c(1, 2)
40	41	CBMCS_q7a	Cells Stimulated With CpG - Number of Replicates Made	dbl	numeric	double	2	822	c(4, 4)
41	42	CBMCS_q7a_1	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates A	dbl	numeric	double	5	217	c(1, 4)
42	43	CBMCS_q7b_1	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates B	dbl	numeric	double	4	254	c(1, 4)
43	44	CBMCS_q8	Cells Stimulated with Cockroach Extract	dbl	numeric	double	3	206	c(0, 1)
44	45	CBMCS_q8_1	Cells Stimulated with Cockroach Extract - Number of Times	dbl	numeric	double	3	273	c(1, 2)
45	46	CBMCS_q8a	Cells Stimulated with Cockroach Extract - Number of Replicates Made	dbl	numeric	double	1	823	
46	47	CBMCS_q8a_1	Cells Stimulated with Cockroach Extract - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	273	c(0, 4)
47	48	CBMCS_q8b_1	Cells Stimulated with Cockroach Extract - Number of Aliquots Made From Replicates B	dbl	numeric	double	4	308	c(0, 4)
48	49	CBMCS_q9	Cells Stimulated With Media for 5 Days	dbl	numeric	double	3	206	c(0, 1)
49	50	CBMCS_q9_1	Cells Stimulated With Media for 5 Days - Number of Times	dbl	numeric	double	3	215	c(1, 2)
50	51	CBMCS_q9a	Cells Stimulated With Media for 5 Days - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
51	52	CBMCS_q9a_1	Cells Stimulated With Media for 5 Days - Number of Aliquots Made From Replicates A	dbl	numeric	double	5	215	c(0, 4)
52	53	CBMCS_q9b_1	Cells Stimulated With Media for 5 Days - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	258	c(0, 4)
53	54	CBMCS_q10	Cells Stimulated With RSV	dbl	numeric	double	3	206	c(0, 1)
54	55	CBMCS_q10_1	Cells Stimulated With RSV - Number of Times	dbl	numeric	double	3	224	c(1, 2)
55	56	CBMCS_q10a	Cells Stimulated With RSV - Number of Replicates Made	dbl	numeric	double	1	823	
56	57	CBMCS_q10a_1	Cells Stimulated With RSV - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	224	c(0, 4)
57	58	CBMCS_q10b_1	Cells Stimulated With RSV - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	261	c(0, 4)
58	59	CBMCS_q11	Cells Stimulated With Dust Mite Extract	dbl	numeric	double	3	206	c(0, 1)
59	60	CBMCS_q11_1	Cells Stimulated With Dust Mite Extract - Number of Times	dbl	numeric	double	3	223	c(1, 2)
60	61	CBMCS_q11a	Cells Stimulated With Dust Mite Extract - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
61	62	CBMCS_q11a_1	Cells Stimulated With Dust Mite Extract - Number of Aliquots Made From Replicates A	dbl	numeric	double	5	223	c(0, 4)
62	63	CBMCS_q11b_1	Cells Stimulated With Dust Mite Extract - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	268	c(0, 4)
63	64	CBMCS_q12	Cells Stimulated With Tetanus Toxoid	dbl	numeric	double	3	206	c(0, 1)
64	65	CBMCS_q12_1	Cells Stimulated With Tetanus Toxoid - Number of Times	dbl	numeric	double	3	226	c(1, 2)
65	66	CBMCS_q12a	Cells Stimulated With Tetanus Toxoid - Number of Replicates Made	dbl	numeric	double	2	819	c(4, 4)
66	67	CBMCS_q12a_1	Cells Stimulated With Tetanus Toxoid -  Number of Aliquots Made From Replicates A	dbl	numeric	double	5	226	c(0, 4)
67	68	CBMCS_q12b_1	Cells Stimulated With Tetanus Toxoid -  Number of Aliquots Made From Replicates B	dbl	numeric	double	5	274	c(0, 4)
68	69	CBMCS_q13	Cluster Box Number Where Sampes Stored	dbl	numeric	double	65	674	c(1, 64)
69	70	aCompletionDY	Completion Day	dbl	numeric	double	10	214	c(0, 65)
70	71	CBMCSDY	Day Assays Started	dbl	numeric	double	3	793	c(0, 1)
71	72	CBMCS_Q1A1DY	Day Incubations started	dbl	numeric	double	3	250	c(0, 1)
72	73	CBMCS_Q1B1DY	Day 24-Hour Incubations stopped	dbl	numeric	double	3	250	c(1, 2)
73	74	CBMCS_Q1C1DY	Day 5-Day Incubations stopped	dbl	numeric	double	4	252	c(5, 7)
