	pos	variable	label	col_type	class	type	unique_values	n_na	range
41	42	ISR_q10b	IOS - Second Effort - R10	dbl	numeric	double	70	502	c(0.35, 1.15)
42	43	ISR_q10c	IOS - Second Effort - X5	dbl	numeric	double	62	502	c(0.04, 0.78)
43	44	ISR_q10d	IOS - Second Effort - Area Xa	dbl	numeric	double	293	504	c(0.14, 7.64)
44	45	ISR_q11	Test Number of Third Effort	dbl	numeric	double	53	504	c(2, 150)
45	46	ISR_q12_hours	Time of third effort - hours	dbl	numeric	double	13	504	c(1, 12)
46	47	ISR_q12_minutes	Time of third effort - minutes	dbl	numeric	double	61	504	c(0, 59)
47	48	ISR_q12_seconds	Time of third effort - seconds	dbl	numeric	double	61	504	c(0, 59)
48	49	ISR_q12a	IOS - Third Effort - R5	dbl	numeric	double	87	504	c(0.4, 1.53)
49	50	ISR_q12b	IOS - Third Effort - R10	dbl	numeric	double	68	504	c(0.38, 1.22)
50	51	ISR_q12c	IOS - Third Effort - X5	dbl	numeric	double	58	504	c(0.01, 0.72)
51	52	ISR_q12d	IOS - Third Effort - Area Xa	dbl	numeric	double	292	504	c(0.04, 7.47)
52	53	ISR_q13	Participant's technique acceptable	dbl	numeric	double	3	500	c(0, 1)
53	54	ISR_q13a	Grade participant's technique	dbl	numeric	double	3	512	c(1, 2)
54	55	ISR_q13b1	Unacceptable - Inadequate inspiratory effort	dbl	numeric	double	3	1279	c(0, 1)
55	56	ISR_q13b2	Unacceptable - Inadequate expiratory effort	dbl	numeric	double	3	1279	c(0, 1)
56	57	ISR_q13b3	Unacceptable - Inadequate duration of expiration	dbl	numeric	double	3	1279	c(0, 1)
57	58	ISR_q13b4	Unacceptable - Cough during procedure	dbl	numeric	double	3	1279	c(0, 1)
58	59	ISR_q13b5	Unacceptable - Participant refusal during test	dbl	numeric	double	3	1279	c(0, 1)
59	60	ISR_q13b6	Unacceptable - Other	dbl	numeric	double	3	1279	c(0, 1)
60	61	aCompletionDY	Completion Day	dbl	numeric	double	349	340	c(2151, 2780)
