	pos	variable	label	col_type	class	type	unique_values	n_na	range
61	62	MCRA_q2d5	Replicate B - DM IL-5 (pg/ml)	dbl	numeric	double	112	390	c(0.11, 582)
62	63	MCRA_q2d6	Replicate B - DM IL-9 (pg/ml)	dbl	numeric	double	1	507	
63	64	MCRA_q2e1	Replicate B - TT IFN-g (pg/ml)	dbl	numeric	double	108	395	c(1.01, 28800)
64	65	MCRA_q2e2	Replicate B - TT IL-10 (pg/ml)	dbl	numeric	double	104	395	c(11, 1250)
65	66	MCRA_q2e3	Replicate B - TT IL-13 (pg/ml)	dbl	numeric	double	107	399	c(1.01, 1340)
66	67	MCRA_q2e4	Replicate B - TT IL-4 (pg/ml)	dbl	numeric	double	106	397	c(2.45, 164)
67	68	MCRA_q2e5	Replicate B - TT IL-5 (pg/ml)	dbl	numeric	double	102	401	c(0.157, 69.3)
68	69	MCRA_q2e6	Replicate B - TT IL-9 (pg/ml)	dbl	numeric	double	1	507	
69	70	MCRA_q2f1	Replicate B - MAB IFN-g (pg/ml)	dbl	numeric	double	105	400	c(186, 34700)
70	71	MCRA_q2f2	Replicate B - MAB IL-10 (pg/ml)	dbl	numeric	double	101	400	c(28.5, 8660)
71	72	MCRA_q2f3	Replicate B - MAB IL-13 (pg/ml)	dbl	numeric	double	102	401	c(3.57, 3010)
72	73	MCRA_q2f4	Replicate B - MAB IL-4 (pg/ml)	dbl	numeric	double	101	401	c(7.06, 875)
73	74	MCRA_q2f5	Replicate B - MAB IL-5 (pg/ml)	dbl	numeric	double	102	403	c(1.28, 447)
74	75	MCRA_q2f6	Replicate B - MAB IL-9 (pg/ml)	dbl	numeric	double	1	507	
75	76	MCRA_q2g1	Replicate B - MC48h IFN-g (pg/ml)	dbl	numeric	double	55	446	c(0.133, 1190)
76	77	MCRA_q2g2	Replicate B - MC48h IL-10 (pg/ml)	dbl	numeric	double	92	409	c(1.12, 187)
77	78	MCRA_q2g3	Replicate B - MC48h IL-13 (pg/ml)	dbl	numeric	double	35	472	c(0.124, 28.7)
78	79	MCRA_q2g4	Replicate B - MC48h IL-4 (pg/ml)	dbl	numeric	double	74	417	c(0.287, 13.1)
79	80	MCRA_q2g5	Replicate B - MC48h IL-5 (pg/ml)	dbl	numeric	double	8	500	c(0.109, 2.6)
80	81	MCRA_q2g6	Replicate B - MC48h IL-9 (pg/ml)	dbl	numeric	double	1	507	
81	82	aProcDY	Processing Day	dbl	numeric	double	1	507	
