	pos	variable	label	col_type	class	type	unique_values	n_na	range
37	38	mom_astmeds12mo_other	Respiratory Conditions - Participant - Medications Taken for  Asthma in Past 12 Months - Other	dbl	numeric	double	3	8	c(0, 1)
38	39	mom_astmeds12mo_otherspec	Respiratory Conditions - Participant - Specify Other Medications Taken for  Asthma in Past 12 Months	chr	character	character	24	0	"c("".a"", ""tylenol cold and sinus"")"
39	40	dad_everasthma	Respiratory Conditions - Biological Father Ever Had Asthma	dbl	numeric	double	3	63	c(0, 1)
40	41	dad_asthmastart	Respiratory Symptoms - When Did Asthma Start for Biological Father	dbl	numeric	double	5	96	c(0, 3)
41	42	dad_asthmadiag	Respiratory Conditions - Biological Father - Asthma Diagnosed by Doctor	dbl	numeric	double	3	80	c(0, 1)
42	43	dad_stillasthma	Respiratory Conditions - Biolgical Father - Still Have Asthma	dbl	numeric	double	3	73	c(0, 1)
43	44	dad_astmeds12mo_albut	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Albuterol	dbl	numeric	double	3	87	c(0, 1)
44	45	dad_whzmeds12mo_inhsteroid	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Inhaled Steroids	dbl	numeric	double	3	94	c(0, 1)
45	46	dad_whzmeds12mo_oralsteroid	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Oral Steroids	dbl	numeric	double	3	93	c(0, 1)
46	47	dad_whzmeds12mo_singulair	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Singulair, Accolate, Zyflo	dbl	numeric	double	3	92	c(0, 1)
47	48	dad_whzmeds12mo_advair	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Advair	dbl	numeric	double	3	93	c(0, 1)
48	49	dad_whzmeds12mo_other	Respiratory Conditions - Biological Father - Medications Taken for Asthma in Past 12 Months - Other	dbl	numeric	double	3	92	c(0, 1)
49	50	mom_everhay	Hay fever/Allergic Rhinitis - Participant - Had Hay Fever	dbl	numeric	double	3	14	c(0, 1)
50	51	mom_haydiag	Hay fever/Allergic Rhinitis - Participant - Hay Fever Diagnosed by Doctor	dbl	numeric	double	3	14	c(0, 1)
51	52	mom_stillhay	Hay fever/Allergic Rhinitis - Participant - Still Have Hay Fever	dbl	numeric	double	3	17	c(0, 1)
52	53	mom_haymeds12mo_antihist	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Antihistamines	dbl	numeric	double	3	14	c(0, 1)
53	54	mom_haymeds12mo_nasalsteroid	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Nasal Steroids	dbl	numeric	double	3	15	c(0, 1)
54	55	mom_haymeds12mo_oralsteroid	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Oral Steroids	dbl	numeric	double	3	15	c(0, 1)
55	56	mom_haymeds12mo_singulair	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Singulair, Accolate, Zyflo	dbl	numeric	double	3	14	c(0, 1)
56	57	mom_haymeds12mo_other	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Other	dbl	numeric	double	3	14	c(0, 1)
57	58	mom_haymeds12mo_otherspec	Hay fever/Allergic Rhinitis - Participant Receiving Medication in Past 12 Months - Specify Other	chr	character	character	37	0	"c("".a"", ""vasaline"")"
58	59	dad_everhay	Hayfever/Allergic Rhinitis - Biological Father Had Hay Fever	dbl	numeric	double	3	95	c(0, 1)
59	60	mom_everecz	Eczema - Participant Ever Had Eczema	dbl	numeric	double	3	10	c(0, 1)
60	61	mom_eczdiag	Eczema - Participant - Eczema Diagnosed by Doctor	dbl	numeric	double	3	10	c(0, 1)
61	62	mom_stillecz	Eczema - Participant Still Have Eczema	dbl	numeric	double	3	11	c(0, 1)
62	63	mom_eczmeds12mo_oint	Eczema - Participant Received Creams/Ointments in Past 12 Months - Steroids Creams/Ointments	dbl	numeric	double	3	14	c(0, 1)
63	64	mom_eczmeds12mo_othercream	Eczema - Participant Received Creams/Ointments in Past 12 Months - Other Anti-inflammatory Creams	dbl	numeric	double	3	12	c(0, 1)
64	65	mom_eczmeds12mo_other	Eczema - Participant Received Creams/Ointments in Past 12 Months - Other	dbl	numeric	double	3	11	c(0, 1)
65	66	dad_everecz	Eczema - Biological Father Ever Have Eczema	dbl	numeric	double	3	57	c(0, 1)
66	67	otherkids	Siblings in Household and Diagnosed Conditions - Participant Has Other Children	dbl	numeric	double	3	7	c(0, 1)
67	68	otherkids_asthma	Siblings in Household and Diagnosed Conditions - Participant Has Other Children Who Have Asthma	dbl	numeric	double	3	243	c(0, 1)
68	69	otherkids_asthmadiag	Siblings in Household and Diagnosed Conditions - Participant's Other Children Have Been Diagnosed by a Doctor to Have Asthma	dbl	numeric	double	3	444	c(0, 1)
69	70	otherkids_hay	Siblings in Household and Diagnosed Conditions - Participant's Other Children Have Hay Fever	dbl	numeric	double	3	244	c(0, 1)
70	71	otherkids_haydiag	Siblings in Household and Diagnosed Conditions - Participant's Other Children Have Been Diagnosed by a Doctor to Have Hay Fever	dbl	numeric	double	3	510	c(0, 1)
71	72	otherkids_ecz	Siblings in Household and Diagnosed Conditions - Participant's Other Children Have Eczema	dbl	numeric	double	3	243	c(0, 1)
72	73	otherkids_eczdiag	Siblings in Household and Diagnosed Conditions - Participant's Other Children Have Been Diagnosed by a Doctor to Have Eczema	dbl	numeric	double	3	452	c(0, 1)
73	74	momwt_prepreg	Participant's Weight Before Pregnancy	dbl	numeric	double	140	9	c(90, 485)
74	75	matallerhist		dbl	numeric	double	1	0	c(1, 1)
75	76	ACOMPLETIONDATE_DY		dbl	numeric	double	155	7	c(-289, 11)
